FEATURE_ID	FEATURE_NAME	MEAN_POS	MEDIAN_ALL	MEDIAN_0	MEDIAN_1	FOLD_CHANGE	LOG2_FOLD_CHANGE
97	k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Porphyromonadaceae:g__Parabacteroides	30.100000000000001	0.0027027027027000002	0.0	0.0085758835758799994	inf	inf
79	k__Bacteria:p__Proteobacteria:c__Alphaproteobacteria:o__Rhizobiales:f__Phyllobacteriaceae	35.32	0.0	0.0	0.0	nan	nan
147	k__Bacteria:p__Proteobacteria:c__Alphaproteobacteria:o__Sphingomonadales:f__Sphingomonadaceae:g__Sphingomonas	35.600000000000001	0.0	0.0	0.0	nan	nan
94	k__Bacteria:p__Actinobacteria:c__Coriobacteriia:o__Coriobacteriales:f__Coriobacteriaceae:g__Collinsella	36.700000000000003	0.0	0.0	0.0	nan	nan
146	k__Bacteria:p__Proteobacteria:c__Alphaproteobacteria:o__Rhizobiales:f__Phyllobacteriaceae:Other	37.439999999999998	0.0	0.0	0.0	nan	nan
40	k__Bacteria:p__Proteobacteria:c__Betaproteobacteria:o__Rhodocyclales	38.479999999999997	0.0	0.0	0.0	nan	nan
83	k__Bacteria:p__Proteobacteria:c__Betaproteobacteria:o__Rhodocyclales:f__Rhodocyclaceae	38.520000000000003	0.0	0.0	0.0	nan	nan
20	k__Bacteria:p__Proteobacteria:c__Gammaproteobacteria	40.060000000000002	0.0092101590845699993	0.020522114821300001	0.0035304501323900001	0.17203149690624131	-2.5392553655972883
14	k__Bacteria:p__Firmicutes:c__Bacilli	40.920000000000002	0.00272108843537	0.0095879448323000008	0.00083728718950600001	0.087327076255730565	-3.5174271507719679
31	k__Bacteria:p__Firmicutes:c__Bacilli:o__Lactobacillales	45.219999999999999	0.0013845621322299999	0.0065665383569649995	0.00077962577962599998	0.11872705788721481	-3.0742793323491497
124	k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Dorea	46.5	0.00075872534142600002	0.0061281789066950001	0.000170068027211	0.027751805193742249	-5.1712745711280341
143	k__Bacteria:p__Firmicutes:c__Erysipelotrichi:o__Erysipelotrichales:f__Erysipelotrichaceae:g__[Eubacterium]	50.939999999999998	0.0	0.0	0.0	nan	nan
41	k__Bacteria:p__Proteobacteria:c__Gammaproteobacteria:o__Enterobacteriales	50.939999999999998	0.0074982958418499997	0.016175250886049999	0.0035304501323900001	0.21826246512409656	-2.1958640453433604
84	k__Bacteria:p__Proteobacteria:c__Gammaproteobacteria:o__Enterobacteriales:f__Enterobacteriaceae	51.100000000000001	0.0074982958418499997	0.016175250886049999	0.0035304501323900001	0.21826246512409656	-2.1958640453433604
50	k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:Other	52.060000000000002	0.0	0.0	0.00026274303730999999	inf	inf
95	k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:Other:Other	52.100000000000001	0.0	0.0	0.00026274303730999999	inf	inf
60	k__Bacteria:p__Firmicutes:c__Bacilli:o__Gemellales:f__Gemellaceae	54.840000000000003	0.0	0.0	0.0	nan	nan
30	k__Bacteria:p__Firmicutes:c__Bacilli:o__Gemellales	54.939999999999998	0.0	0.0	0.0	nan	nan
106	k__Bacteria:p__Firmicutes:c__Bacilli:o__Gemellales:f__Gemellaceae:g__	55.920000000000002	0.0	0.0	0.0	nan	nan
150	k__Bacteria:p__Proteobacteria:c__Gammaproteobacteria:o__Enterobacteriales:f__Enterobacteriaceae:g__	57.520000000000003	0.0069444444444399997	0.01091692089695	0.0035304501323900001	0.32339248087584355	-1.6286419594562493
122	k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Blautia	57.740000000000002	0.0013845621322299999	0.0021692942625350002	0.00087642418930800004	0.4040135100361284	-1.3075245580087129
152	k__Bacteria:p__Proteobacteria:c__Gammaproteobacteria:o__Pseudomonadales:f__Moraxellaceae:Other	60.200000000000003	0.0	0.0	0.0	nan	nan
86	k__Bacteria:p__Proteobacteria:c__Gammaproteobacteria:o__Pseudomonadales:f__Moraxellaceae	62.200000000000003	0.0	0.0	0.0	nan	nan
107	k__Bacteria:p__Firmicutes:c__Bacilli:o__Lactobacillales:f__Carnobacteriaceae:g__Granulicatella	63.299999999999997	0.0	0.0	0.0	nan	nan
43	k__Bacteria:p__Proteobacteria:c__Gammaproteobacteria:o__Pseudomonadales	63.359999999999999	0.0	0.0	0.0	nan	nan
61	k__Bacteria:p__Firmicutes:c__Bacilli:o__Lactobacillales:f__Carnobacteriaceae	63.380000000000003	0.0	0.0	0.0	nan	nan
5	k__Bacteria:p__Proteobacteria	65.200000000000003	0.018346184525399999	0.02692253935925	0.0082987551867200002	0.30824563299853541	-1.6978476391756632
114	k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Christensenellaceae:g__	67.340000000000003	0.0	0.0	0.00069396252602399997	inf	inf
68	k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Christensenellaceae	68.920000000000002	0.0	0.0	0.00069396252602399997	inf	inf
10	k__Bacteria:p__Actinobacteria:c__Actinobacteria	69.920000000000002	0.0	0.0	0.0	nan	nan
3	k__Bacteria:p__Firmicutes	72.140000000000001	0.60019267822699995	0.67351071347500002	0.48618307426599999	0.72186390585759641	-0.47020122571334105
117	k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Clostridiaceae:g__SMB53	72.579999999999998	0.0	0.0	0.0	nan	nan
45	k__Bacteria:p__Tenericutes:c__Mollicutes:o__RF39	73.980000000000004	0.0	0.0	0.0	nan	nan
154	k__Bacteria:p__Tenericutes:c__Mollicutes:o__RF39:f__:g__	74.239999999999995	0.0	0.0	0.0	nan	nan
71	k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae	74.379999999999995	0.060794044664999998	0.078936461523400003	0.031640521137999998	0.40083531143108625	-1.3189184870964579
88	k__Bacteria:p__Tenericutes:c__Mollicutes:o__RF39:f__	74.599999999999994	0.0	0.0	0.0	nan	nan
22	k__Bacteria:p__Tenericutes:c__Mollicutes	75.299999999999997	0.0	0.0	0.0	nan	nan
51	k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae	75.620000000000005	0.10985352862800001	0.0398984089914	0.18553132571799999	4.6500933347490321	2.2172596736891008
96	k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae:g__Bacteroides	75.659999999999997	0.10985352862800001	0.0398984089914	0.18553132571799999	4.6500933347490321	2.2172596736891008
131	k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__Faecalibacterium	76.280000000000001	0.028030303030300002	0.022409731317549999	0.033742331288300002	1.5056999483913924	0.59043430248213313
57	k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__[Odoribacteraceae]	76.280000000000001	0.0	0.0	0.0015661707126100001	inf	inf
7	k__Bacteria:p__Tenericutes	77.060000000000002	0.0	0.0	0.0	nan	nan
25	k__Bacteria:p__Actinobacteria:c__Actinobacteria:o__Actinomycetales	77.760000000000005	0.0	0.0	0.0	nan	nan
153	k__Bacteria:p__TM7:c__TM7-3:o__:f__:g__	82.879999999999995	0.0	0.0	0.0	nan	nan
87	k__Bacteria:p__TM7:c__TM7-3:o__:f__	82.920000000000002	0.0	0.0	0.0	nan	nan
44	k__Bacteria:p__TM7:c__TM7-3:o__	83.040000000000006	0.0	0.0	0.0	nan	nan
151	k__Bacteria:p__Proteobacteria:c__Gammaproteobacteria:o__Pasteurellales:f__Pasteurellaceae:g__Haemophilus	85.420000000000002	0.0	0.0	0.0	nan	nan
63	k__Bacteria:p__Firmicutes:c__Bacilli:o__Lactobacillales:f__Lactobacillaceae	86.060000000000002	0.0	0.0	0.0	nan	nan
109	k__Bacteria:p__Firmicutes:c__Bacilli:o__Lactobacillales:f__Lactobacillaceae:g__Lactobacillus	87.700000000000003	0.0	0.0	0.0	nan	nan
67	k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__	88.040000000000006	0.0083260297984200007	0.0049991514171350004	0.0159611380985	3.1927694855954738	1.6748083956911957
113	k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__:g__	88.200000000000003	0.0083260297984200007	0.0049991514171350004	0.0159611380985	3.1927694855954738	1.6748083956911957
42	k__Bacteria:p__Proteobacteria:c__Gammaproteobacteria:o__Pasteurellales	88.719999999999999	0.0	0.00029620853080549998	0.0	0.0	-inf
85	k__Bacteria:p__Proteobacteria:c__Gammaproteobacteria:o__Pasteurellales:f__Pasteurellaceae	88.760000000000005	0.0	0.00029620853080549998	0.0	0.0	-inf
53	k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Prevotellaceae	91.700000000000003	0.0	0.0	0.00026588673225199998	inf	inf
98	k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Prevotellaceae:g__Prevotella	91.780000000000001	0.0	0.0	0.00026588673225199998	inf	inf
137	k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Veillonellaceae:g__Veillonella	94.819999999999993	0.00074460163812400005	0.0010445240272285001	0.00035505059470999998	0.33991615841722433	-1.5567491507356033
145	k__Bacteria:p__Proteobacteria:c__Alphaproteobacteria:o__RF32:f__:g__	95.700000000000003	0.0	0.0	0.0	nan	nan
78	k__Bacteria:p__Proteobacteria:c__Alphaproteobacteria:o__RF32:f__	95.760000000000005	0.0	0.0	0.0	nan	nan
36	k__Bacteria:p__Proteobacteria:c__Alphaproteobacteria:o__RF32	95.819999999999993	0.0	0.0	0.0	nan	nan
103	k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__[Odoribacteraceae]:g__Odoribacter	96.260000000000005	0.0	0.0	0.00065359477124200002	inf	inf
29	k__Bacteria:p__Firmicutes:c__Bacilli:o__Bacillales	96.540000000000006	0.0	0.0	0.0	nan	nan
119	k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:Other	98.659999999999997	0.017271157167499999	0.020622485554549999	0.010635469290099999	0.51572199005630848	-0.95533453244348443
141	k__Bacteria:p__Firmicutes:c__Erysipelotrichi:o__Erysipelotrichales:f__Erysipelotrichaceae:g__Coprobacillus	99.480000000000004	0.0	0.0	0.0	nan	nan
139	k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__[Tissierellaceae]:g__Parvimonas	100.04000000000001	0.0	0.0	0.0	nan	nan
120	k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__	100.40000000000001	0.0071963154864699997	0.0081724260676899994	0.0071963154864699997	0.88056048801969711	-0.18350598490387826
62	k__Bacteria:p__Firmicutes:c__Bacilli:o__Lactobacillales:f__Enterococcaceae	102.36	0.0	0.0	0.0	nan	nan
21	k__Bacteria:p__TM7:c__TM7-3	102.72	0.0	0.0	0.0	nan	nan
6	k__Bacteria:p__TM7	102.81999999999999	0.0	0.0	0.0	nan	nan
